name,plot_id,species,live_status,dbh_cm,height_m,ht_live_crown,broken_top,dead_top,fading_reduced_foliage,beetle_sign,blister_rust,notes,prefire_ht_live_crown,ht_char,scorch_per,torch_per
overstory_table_big17nov,REMO-PLANT-19,ABCO,Dead,51.1,13.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE FIRE DEATH,0,13.5,0,1
overstory_table_big17nov,REMO-PLANT-19,SEGI,Dead,37.7,21.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.9,13.9,0.3,0.7
overstory_table_big17nov,REMO-PLANT-19,SEGI,Dead,32.7,17.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5.9,17.7,0.2,0.8
overstory_table_big17nov,REMO-PLANT-19,SEGI,Dead,38.9,30.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,9.9,18.2,0.5,0.5
overstory_table_big17nov,REMO-PLANT-19,SEGI,Dead,22.4,9.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,4.2,0.6,0,1
overstory_table_big17nov,REMO-PLANT-19,ABCO,Dead,74.2,23.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE FIRE DEATH,0,23.7,0,1
overstory_table_big17nov,REMO-PLANT-19,SEGI,Dead,26.5,18.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,7.8,14.6,0.5,0.5
overstory_table_big17nov,REMO-PLANT-19,ABCO,Dead,67,14.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE FIRE DEATH,0,14.6,0,1
overstory_table_big17nov,REMO-PLANT-19,SEGI,Dead,33.7,21.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,9.5,18.3,0.1,0.9
overstory_table_big17nov,REMO-PLANT-19,CADE,Dead,10.6,2.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.9,1.4,0,1
overstory_table_big17nov,REMO-PLANT-19,ABCO,Dead,31.5,22.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,10.9,15.8,0,1
overstory_table_big17nov,REMO-PLANT-18,ABCO,Dead,14.1,9.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,4,5.9,0,1
overstory_table_big17nov,REMO-PLANT-18,ABCO,Dead,84.1,45.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,17.1,45.6,0.05,0.95
overstory_table_big17nov,REMO-PLANT-18,SEGI,Dead,324.8,80.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,33.6,80.2,0.8,0.2
overstory_table_big17nov,REMO-PLANT-18,PIPO,Dead,10.6,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,8,0,1
overstory_table_big17nov,REMO-PLANT-18,ABCO,Dead,75.8,42.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,15.7,37.2,0.05,0.95
overstory_table_big17nov,REMO-PLANT-18,ABCO,Dead,13.3,6.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.8,6.6,0,1
overstory_table_big17nov,REMO-PLANT-18,ABCO,Dead,41.8,26.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,7.2,26.8,0.05,0.95
overstory_table_big17nov,REMO-PLANT-18,ABCO,Dead,12.3,7.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.7,4.4,0,1
overstory_table_big17nov,REMO-PLANT-18,ABCO,Dead,15.4,9.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,6.1,0,1
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,39.3,30.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,12.5,21.1,0.9,0.1
overstory_table_big17nov,REMO-PLANT-04,CADE,Dead,20.5,8.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.2,8.8,0,1
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,12.3,2.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,LEANING,1,2.5,0,1
overstory_table_big17nov,REMO-PLANT-04,SEGI,Dead,50.5,27.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.5,27.2,0.5,0.5
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,15.9,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,4,10,0,1
overstory_table_big17nov,REMO-PLANT-04,CADE,Dead,67.8,22.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.4,22.3,0.5,0.5
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,16.9,11.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.3,11.3,0,1
overstory_table_big17nov,REMO-PLANT-04,SEGI,Dead,37.6,15.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.8,15.3,0.7,0.3
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,15.3,10.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,5.9,0.1,0.9
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,28.7,17,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.1,11.8,0.2,0.8
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,41.5,26.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,9.1,20.3,0,1
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,37.8,21.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,11,21.7,0,1
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,21,15.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.7,11.9,0,1
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,32.6,24.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,12.1,15.4,0.4,0.6
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,83.9,49.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,16,36.3,0.6,0.4
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,52.7,10.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE FIRE DEAD,0,10.1,0,1
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,42.5,27.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,11.7,22.3,0,1
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,14.2,9.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,5.6,0,1
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,12.2,7.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.3,6,0,1
overstory_table_big17nov,REMO-PLANT-04,CADE,Dead,13.6,5.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0.3,2.2,0,1
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,18.2,4.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE FIRE DEAD,0,4.3,0,1
overstory_table_big17nov,REMO-PLANT-04,ABCO,Dead,85.7,45.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,11.5,31,0.6,0.4
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,38.2,29,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,8.4,24.6,0.05,0.95
overstory_table_big17nov,REMO-PLANT-27,SEGI,Dead,13.7,5.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.2,5.4,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,51.9,33.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,8.7,29.2,0.05,0.95
overstory_table_big17nov,REMO-PLANT-27,SEGI,Dead,13.5,8.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.2,8.2,0,1
overstory_table_big17nov,REMO-PLANT-27,SEGI,Dead,13.6,9.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.6,9.6,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,38.2,30.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,9.3,26.1,0,1
overstory_table_big17nov,REMO-PLANT-27,SEGI,Dead,33.1,11.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,11.8,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,43.2,19.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,19.4,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,31.5,6,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,6,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,101.5,35.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,35.4,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,55.9,25.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,25.1,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,70.8,44.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,11.1,40.6,0.2,0.8
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,32.4,22.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,12.9,20.3,0.05,0.95
overstory_table_big17nov,REMO-PLANT-27,SEGI,Dead,16.3,5.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.8,5.5,0,1
overstory_table_big17nov,REMO-PLANT-27,SEGI,Dead,17.8,15.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.9,11.9,0.05,0.95
overstory_table_big17nov,REMO-PLANT-27,SEGI,Dead,12.6,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.3,5,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,78.6,46.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,13.4,46.5,0,0
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,22,3.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,3.6,0,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,37.6,28.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,7.6,23.1,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,33,12.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,0,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,87.1,4.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,0,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,76,49,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,14.2,36.1,0.05,0.95
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,67.8,47,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,13,37.4,0.1,0.9
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,27,17.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,7.2,14,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,22,19.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,10.1,16.4,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,35.4,28.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,9.6,21.7,0,1
overstory_table_big17nov,REMO-PLANT-27,PILA,Dead,144.2,62.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,15.8,62.8,0.75,0.25
overstory_table_big17nov,REMO-PLANT-27,SEGI,Dead,20.6,7.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,7.8,0,1
overstory_table_big17nov,REMO-PLANT-27,ABCO,Dead,52.5,35.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,7,30.1,0.05,0.95
overstory_table_big17nov,REMO-PLANT-27,SEGI,Dead,13.3,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.3,7,0,1
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,105.5,52.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,15.8,32.2,0.5,0.5
overstory_table_big17nov,REMO-PLANT-11,SEGI,Dead,57.7,15.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2.2,15.6,0.1,0.9
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,91.4,51.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,19.8,38,0.1,0.9
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,42.4,27.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,8.7,18.7,0.05,0.95
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,31.7,21.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.3,16.3,0.15,0.85
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,13.6,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.9,2.1,0,1
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,73.8,41.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,6.8,38.8,0.05,0.95
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,33.1,28.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,12,20.7,0.7,0.3
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,18.7,11.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.3,6.1,0,1
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,20.7,15.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,7.6,12.1,0.5,0.5
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,73.9,45.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,10.5,34.5,0.9,0.1
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,38.4,15.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.7,11.7,0.95,0.05
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,47,29.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,11.8,20.8,0.3,0.7
overstory_table_big17nov,REMO-PLANT-11,CONU,Dead,10.4,6.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.7,0,1,0
overstory_table_big17nov,REMO-PLANT-11,CONU,Dead,10.9,5.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0.9,0,1,0
overstory_table_big17nov,REMO-PLANT-11,CONU,Dead,10.9,7.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0.8,0,1,0
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,36,19.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.9,12.3,0.9,0.1
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,65.1,40.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,13.5,28.7,0.6,0.4
overstory_table_big17nov,REMO-PLANT-11,SEGI,Dead,30.5,17,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0.9,17,0.05,0.95
overstory_table_big17nov,REMO-PLANT-11,SEGI,Dead,36.5,23.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.7,17,0,1
overstory_table_big17nov,REMO-PLANT-11,ABCO,Dead,35.8,21,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.2,13.4,0,1
overstory_table_big17nov,REMO-PLANT-05,ABCO,Dead,40.2,6.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,6.2,0,1
overstory_table_big17nov,REMO-PLANT-05,PIPO,Dead,32.1,22.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,9.8,19.2,0.05,0.95
overstory_table_big17nov,REMO-PLANT-05,ABCO,Dead,19.2,1.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,1.5,0,1
overstory_table_big17nov,REMO-PLANT-05,SEGI,Dead,205.9,66.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,31.2,18.4,0.9,0.1
overstory_table_big17nov,REMO-PLANT-05,ABCO,Dead,53.5,34,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,25.6,4.4,0.7,0.3
overstory_table_big17nov,REMO-PLANT-05,ABCO,Dead,12.7,4.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.3,2.6,0.1,0.9
overstory_table_big17nov,REMO-PLANT-05,ABCO,Dead,26.5,13.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,4.4,8.7,0.05,0.95
overstory_table_big17nov,REMO-PLANT-05,ABCO,Dead,37.4,3.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,3.8,0,1
overstory_table_big17nov,REMO-PLANT-05,SEGI,Dead,209,63.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,38.5,22.2,0.1,0.9
overstory_table_big17nov,REMO-PLANT-05,SEGI,Dead,206.6,66.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,43,32.5,0,1
overstory_table_big17nov,REMO-PLANT-05,PIPO,Dead,72.3,43,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,20.9,30,0.1,0.9
overstory_table_big17nov,REMO-PLANT-41,ABCO,Dead,38.9,24.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,11.6,16.8,0,1
overstory_table_big17nov,REMO-PLANT-41,ABCO,Dead,55.3,31.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,11.9,23.3,0,1
overstory_table_big17nov,REMO-PLANT-41,SEGI,Dead,50.6,20.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,13.2,20.5,0.1,0.9
overstory_table_big17nov,REMO-PLANT-41,SEGI,Dead,109.9,40.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,17.6,40.7,0.05,0.95
overstory_table_big17nov,REMO-PLANT-41,SEGI,Dead,53.7,6.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE FIRE DEAD,0,6.9,0,1
overstory_table_big17nov,REMO-PLANT-41,SEGI,Dead,89.6,42.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,13,42.5,0.4,0.6
overstory_table_big17nov,REMO-PLANT-41,ABCO,Dead,40.9,14.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE FIRE DEAD,0,14.1,0,1
overstory_table_big17nov,REMO-PLANT-41,ABCO,Dead,12.1,6.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,4.9,6.7,0,1
overstory_table_big17nov,REMO-PLANT-41,ABCO,Dead,31.1,18.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,10.6,12.8,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,17.8,6.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.6,6.3,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,112.6,2.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,2.3,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,85.8,31.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,17.3,26.7,0.1,0.9
overstory_table_big17nov,REMO-PLANT-01,PIXX,Dead,23.1,7.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,7.1,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,11.6,4.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,4.4,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,14,4.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.2,4.7,0,1
overstory_table_big17nov,REMO-PLANT-01,PIXX,Dead,51.4,6.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,6.5,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,24.8,10.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,9.1,0.05,0.95
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,20.7,9.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.9,9.4,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,23.8,13.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.4,8.7,0.05,0.95
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,10.8,4.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.6,4.1,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,14.3,4.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,PEELING CHARRED BARK,3.2,0,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,14.9,5.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2.1,5.4,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,17.2,8.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,6.4,8.8,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,13.2,2.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEANING ARC,2,2.6,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,15.3,3.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,3.7,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,15.4,6.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,3.5,6.7,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,33,15.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.3,15.4,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,23.2,12.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.7,12.4,0,1
overstory_table_big17nov,REMO-PLANT-01,SEGI,Dead,20.1,9.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.1,9.1,0,1
overstory_table_big17nov,NA,PIXX,NA,99,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0
overstory_table_big17nov,REMO-PLANT-29,ABCO,Dead,84.4,30,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,30,0,1
overstory_table_big17nov,REMO-PLANT-29,ABCO,Dead,10.8,6.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0.6,1.3,0.7,0.3
overstory_table_big17nov,REMO-PLANT-29,ABCO,Dead,107.6,32.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,PRE-FIRE DEATH,0,0,0,1
overstory_table_big17nov,REMO-PLANT-29,ABCO,Dead,12.7,6.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.1,3.7,0,1
overstory_table_big17nov,REMO-PLANT-29,SEGI,Dead,13.6,4.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0.6,2.7,0,1
overstory_table_big17nov,REMO-PLANT-29,SEGI,Dead,27.4,8.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0.7,6.7,0.4,0.6
overstory_table_big17nov,REMO-PLANT-29,SEGI,Dead,16.8,8.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0.7,5.5,0.1,0.9
overstory_table_big17nov,REMO-PLANT-29,SEGI,Dead,10.5,5.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0.3,4.3,0,1
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,41.7,29.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,15.5,25.2,0.05,0.95
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,14.4,8.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.5,8.1,0,1
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,16.6,7.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,7.2,0,1
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,13.6,8.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.4,8.8,0,1
overstory_table_big17nov,REMO-PLANT-34,QUKE,Dead,27.1,6,0,TRUE,FALSE,FALSE,FALSE,FALSE,DEAD BEFORE FIRE,0,6,0,1
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,105,50,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,13,38.6,0.05,0.95
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,69.5,39.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,13.6,33.8,0.05,0.95
overstory_table_big17nov,REMO-PLANT-34,SEGI,Dead,49,3.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,DEAD BEFORE FIRE,0,3.9,0,1
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,39.8,28.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,13.5,23.6,0,1
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,39.5,25.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,9.8,25.2,0,1
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,11.7,3.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,DEAD BEFORE FIRE,0,3.6,0,1
overstory_table_big17nov,REMO-PLANT-34,CADE,Dead,13.1,3.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.9,3.3,0,1
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,77.7,39.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,27.1,32,0,1
overstory_table_big17nov,REMO-PLANT-34,SEGI,Dead,122.6,7.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,DEAD BEFORE FIRE,0,7.8,0,1
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,48.1,29.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,10.7,23.4,0.1,0.9
overstory_table_big17nov,REMO-PLANT-34,SEGI,Dead,12,4.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.7,4.8,0,1
overstory_table_big17nov,REMO-PLANT-34,SEGI,Dead,73.9,6.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,DEAD BEFORE FIRE,0,6.1,0,1
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,12.9,7.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,7.4,0,1
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,90.2,38.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,DEAD BEFORE FIRE,0,38.8,0,1
overstory_table_big17nov,REMO-PLANT-34,ABCO,Dead,56.1,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,DEAD BEFORE FIRE,0,4,0,1
overstory_table_big17nov,REMO-PLANT-34,CADE,Dead,38.4,11.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,4.5,11.1,0,1
overstory_table_big17nov,REMO-PLANT-26,ABCO,Dead,10.9,6.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.6,6.2,0,1
overstory_table_big17nov,REMO-PLANT-26,ABCO,Dead,35.4,26.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,11.3,14.4,0.05,0.95
overstory_table_big17nov,REMO-PLANT-26,PIPO,Dead,29.1,23.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,7,23.3,0.1,0.9
overstory_table_big17nov,REMO-PLANT-26,PIPO,Dead,26.9,14.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,8.6,14.4,0.7,0.3
